index,sender_name,dateTime,timeElapsed,answerTime_s,answerTime_m
943,Jonathan,2020-10-18T17:13:28Z,51243892.332999945,178006.29699993134,2966.7716166655223
944,Klara,2020-10-16T15:46:42Z,51065886.03600001,1003.0789999961853,16.717983333269753
945,Jonathan,2020-10-16T15:29:59Z,51064882.95700002,NA,NA
946,Jonathan,2020-10-16T14:54:27Z,51062751.42799997,NA,NA
947,Jonathan,2020-10-16T14:54:00Z,51062723.73300004,1010.3380000591278,16.83896666765213
948,Klara,2020-10-16T14:37:09Z,51061713.39499998,542.0750000476837,9.034583334128062
949,Jonathan,2020-10-16T14:28:07Z,51061171.31999993,93.58699989318848,1.5597833315531413
950,Klara,2020-10-16T14:26:34Z,51061077.73300004,NA,NA
951,Klara,2020-10-16T14:26:17Z,51061060.677000046,123.3600001335144,2.05600000222524
952,Jonathan,2020-10-16T14:24:13Z,51060937.31699991,20.60699987411499,0.3434499979019165
953,Klara,2020-10-16T14:23:53Z,51060916.71000004,275.80800008773804,4.5968000014623005
954,Jonathan,2020-10-16T14:19:17Z,51060640.90199995,42.418999910354614,0.7069833318392436
955,Klara,2020-10-16T14:18:34Z,51060598.48300004,NA,NA
956,Klara,2020-10-16T14:18:04Z,51060567.744999886,597.8819999694824,9.964699999491375
957,Jonathan,2020-10-16T14:08:06Z,51059969.862999916,63003.951999902725,1050.0658666650454
958,Klara,2020-10-15T20:38:02Z,50996965.91100001,676.5099999904633,11.27516666650772
959,Jonathan,2020-10-15T20:26:45Z,50996289.40100002,495.78200006484985,8.263033334414164
960,Klara,2020-10-15T20:18:29Z,50995793.61899996,110.00200009346008,1.8333666682243348
961,Jonathan,2020-10-15T20:16:39Z,50995683.616999865,129.2779998779297,2.154633331298828
962,Klara,2020-10-15T20:14:30Z,50995554.33899999,4157.058000087738,69.2843000014623
963,Jonathan,2020-10-15T19:05:13Z,50991397.2809999,23070.632999897003,384.5105499982834
964,Klara,2020-10-15T12:40:43Z,50968326.648,4565.600000143051,76.09333333571752
965,Jonathan,2020-10-15T11:24:37Z,50963761.04799986,1561.8359999656677,26.030599999427796
966,Klara,2020-10-15T10:58:35Z,50962199.21199989,NA,NA
967,Klara,2020-10-15T10:43:43Z,50961307.47300005,NA,NA
968,Klara,2020-10-15T10:37:26Z,50960929.815999985,5474.371000051498,91.23951666752497
969,Jonathan,2020-10-15T09:06:11Z,50955455.44499993,NA,NA
970,Jonathan,2020-10-15T06:54:25Z,50947548.87800002,NA,NA
971,Jonathan,2020-10-15T06:54:06Z,50947529.994999886,44532.23599982262,742.2039333303769
972,Klara,2020-10-14T18:31:54Z,50902997.75900006,NA,NA
973,Klara,2020-10-14T12:13:15Z,50880279.599999905,NA,NA
974,Klara,2020-10-14T07:46:11Z,50864255.24600005,52131.84000015259,868.8640000025431
975,Jonathan,2020-10-13T17:17:19Z,50812123.4059999,1378.6189999580383,22.97698333263397
976,Klara,2020-10-13T16:54:21Z,50810744.78699994,NA,NA
977,Klara,2020-10-13T16:43:21Z,50810084.94000006,11126.59200000763,185.44320000012715
978,Jonathan,2020-10-13T13:37:54Z,50798958.34800005,2131.199000120163,35.51998333533605
979,Klara,2020-10-13T13:02:23Z,50796827.14899993,NA,NA
980,Klara,2020-10-13T13:01:03Z,50796746.64899993,11343.28299999237,189.05471666653952
981,Jonathan,2020-10-13T09:51:59Z,50785403.36599994,48449.84200000763,807.4973666667938
982,Klara,2020-10-12T20:24:29Z,50736953.52399993,NA,NA
983,Klara,2020-10-12T20:23:15Z,50736878.95000005,NA,NA
984,Klara,2020-10-12T20:17:11Z,50736515.60100007,512.1150000095367,8.535250000158946
985,Jonathan,2020-10-12T20:08:39Z,50736003.48600006,NA,NA
986,Jonathan,2020-10-12T20:08:09Z,50735973.562000036,NA,NA
987,Jonathan,2020-10-12T20:07:24Z,50735927.71000004,NA,NA
988,Jonathan,2020-10-12T20:06:21Z,50735865.58500004,1020.0090000629425,17.000150001049043
989,Klara,2020-10-12T19:49:21Z,50734845.575999975,NA,NA
990,Klara,2020-10-12T19:45:50Z,50734633.86500001,NA,NA
991,Klara,2020-10-12T19:40:52Z,50734336.35100007,1240.5280001163483,20.675466668605804
992,Jonathan,2020-10-12T19:20:12Z,50733095.822999954,NA,NA
993,Jonathan,2020-10-12T19:14:38Z,50732761.98900008,3867.00200009346,64.450033334891
994,Klara,2020-10-12T18:10:11Z,50728894.98699999,836.5190000534058,13.94198333422343
995,Jonathan,2020-10-12T17:56:14Z,50728058.467999935,1265.218999862671,21.086983331044515
996,Klara,2020-10-12T17:35:09Z,50726793.24900007,NA,NA
997,Klara,2020-10-12T17:34:24Z,50726748.01399994,NA,NA
998,Klara,2020-10-12T17:33:38Z,50726702.58099985,1935.2859997749329,32.25476666291555
999,Jonathan,2020-10-12T17:01:23Z,50724767.29500008,792.7200000286102,13.212000000476838
1000,Klara,2020-10-12T16:48:10Z,50723974.57500005,NA,NA
1001,Klara,2020-10-12T16:41:51Z,50723595.4519999,122.31799983978271,2.0386333306630453
1002,Jonathan,2020-10-12T16:39:49Z,50723473.13400006,307.3560001850128,5.122600003083547
1003,Klara,2020-10-12T16:34:42Z,50723165.77799988,NA,NA
1004,Klara,2020-10-12T16:33:31Z,50723094.84899998,148.08699989318848,2.4681166648864745
1005,Jonathan,2020-10-12T16:31:03Z,50722946.762000084,82.39300012588501,1.3732166687647502
1006,Klara,2020-10-12T16:29:40Z,50722864.36899996,NA,NA
1007,Klara,2020-10-12T16:13:33Z,50721897.289000034,NA,NA
1008,Klara,2020-10-12T16:13:19Z,50721882.80999994,1463.7730000019073,24.396216666698457
1009,Jonathan,2020-10-12T15:48:55Z,50720419.03699994,1549.4210000038147,25.82368333339691
1010,Klara,2020-10-12T15:23:05Z,50718869.61599994,NA,NA
1011,Klara,2020-10-12T15:20:01Z,50718684.8269999,NA,NA
1012,Klara,2020-10-12T15:19:28Z,50718652.56800008,361.1170001029968,6.01861666838328
1013,Jonathan,2020-10-12T15:13:27Z,50718291.450999975,NA,NA
1014,Jonathan,2020-10-12T15:13:00Z,50718264.477,NA,NA
1015,Jonathan,2020-10-12T15:12:58Z,50718261.95300007,72.94099998474121,1.2156833330790202
1016,Klara,2020-10-12T15:11:45Z,50718189.012000084,NA,NA
1017,Klara,2020-10-12T15:01:16Z,50717559.90899992,NA,NA
1018,Klara,2020-10-12T14:59:40Z,50717464.2579999,NA,NA
1019,Klara,2020-10-12T14:59:06Z,50717430.47899985,401.23799991607666,6.6872999986012776
1020,Jonathan,2020-10-12T14:52:25Z,50717029.24099994,130.16400003433228,2.1694000005722045
1021,Klara,2020-10-12T14:50:15Z,50716899.0769999,NA,NA
1022,Klara,2020-10-12T14:44:19Z,50716543.41799998,NA,NA
1023,Klara,2020-10-12T14:43:55Z,50716519.487999916,NA,NA
1024,Klara,2020-10-12T14:42:36Z,50716440.562999964,114.81599998474121,1.913599999745687
1025,Jonathan,2020-10-12T14:40:42Z,50716325.74699998,359.664999961853,5.994416666030884
1026,Klara,2020-10-12T14:34:42Z,50715966.08200002,NA,NA
1027,Klara,2020-10-12T14:34:28Z,50715952.10100007,NA,NA
1028,Klara,2020-10-12T14:28:29Z,50715593.089999914,63858.58899998665,1064.3098166664442
1029,Jonathan,2020-10-11T20:44:10Z,50651734.50099993,942.8309998512268,15.713849997520446
1030,Klara,2020-10-11T20:28:28Z,50650791.67000008,NA,NA
